X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-8.900000000358117,38.516666666839136,923,38000,37930,SETUBAL,PT,38.516667,-8.9,38,31,N,8,54,W,143,51146,S,RN,E, , , ,Y, ,J,M,G, ,4,L, , , ,N,Y,Y,Y, ,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y,Y, , , , ,Y,N, ,Y,Y,Y, , , ,Y,Y,Y,Y,N,Y,Y, ,Y,Y,Y, , ,B,M,S
-8.866666666962873,37.950000000049691,924,38005,37930,SINES,PT,37.95,-8.866667,37,57,N,8,52,W,143,51150,M,CB,G, , , ,Y, , ,A,G,B,4,M,Y, , , ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y, , ,Y,Y, , , , , , ,Y,Y,Y,Y, , ,C, ,S
-7.933333333692929,37.033333333610834,925,38030,37930,FARO,PT,37.033333,-7.933333,37,2,N,7,56,W,143,51160,V,RN,G, , , ,Y, ,N,A,L,N,2,M, , , ,N,Y,Y, , , , ,Y,Y,Y,Y, , ,Y, ,Y, ,Y, , , , ,Y, , , , , , , , , , , , , , , , ,Y, , , , ,C, , 
-7.400000000267471,37.183333333023526,926,38050,37930,VILA REAL DE S ANTONIO,PT,37.183333,-7.4,37,11,N,7,24,W,143,51160,V,RN,G,Y,N,N,Y, ,O,K,N, ,2, , , ,Y,N,Y,Y,Y, ,Y, ,Y,Y, , , , ,Y, ,Y, ,Y, , , , ,Y,Y, ,N,Y,Y, , , , ,Y,Y,Y,N,N,N, ,Y, , ,N,N,C, , 
-0.566666666820668,44.866666666863736,927,37190,36450,BORDEAUX,FR,44.866667,-0.566667,44,52,N,0,34,W,143,37423,L,RT,E,N,Y,N, ,Y,H,K,L, ,0,L, ,Y,Y,Y,Y,Y, , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A,M, 
-2.116666666555014,49.183333333214136,928,36040,35970,SAINT HELIER HARBOUR,GB,49.183333,-2.116667,49,11,N,2,7,W,191,UK1137,S,CB,F,Y,N,N,Y,N,P,D,N,N,12,M, , ,Y,N,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y, , , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, , 
-3.049999999824959,48.783333333230772,929,36260,36060,PAIMPOL,FR,48.783333,-3.05,48,47,N,3,3,W,191,UK2029,V,RT,G,N,N,Y,N,Y,Q,L,O, ,9,M, , ,Y,N,Y,Y,Y, , , ,N,Y, , , , ,Y, ,Y,Y, , , , , ,Y, , ,N,Y, , , , , ,Y,Y, , , , ,Y,Y, ,Y, , ,C, ,S
-4.500000000271906,48.383333333066012,930,36460,36450,RADE DE BREST,FR,48.383333,-4.5,48,23,N,4,30,W,143,37326,L,CB,E,Y,N,N,Y,Y,H,B,H, ,7,M,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,A,L,L
-3.916666666304451,47.866666666957997,931,36620,36450,CONCARNEAU,FR,47.866667,-3.916667,47,52,N,3,55,W,143,37360,V,CB,F,Y, , ,Y,Y,N,H,N, ,3,M, , ,Y,N,Y,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,B, ,S
-3.35000000038208,47.750000000016527,932,36680,36450,LORIENT,FR,47.75,-3.35,47,45,N,3,21,W,143,37343,M,RN,E,Y,Y,N,N,Y,L,D,J, ,4,M,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, , , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y,C,M,S
-2.199999999593957,47.283333333349638,933,36850,36450,ST NAZAIRE,FR,47.283333,-2.2,47,17,N,2,12,W,143,37363,M,RT,E,Y,N,N,N, ,H,D,L,L,4,L, , ,Y,N,Y,Y, , ,Y,N,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A,M, 
-2.066666666911315,47.300000000293906,934,36860,36450,DONGES,FR,47.3,-2.066667,47,18,N,2,4,W,143,37367,S,RN,E,Y,N,N,Y,Y,G,D,H,F,5,L,Y,Y, , ,Y,Y,Y, , ,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y, , , , ,Y, , ,Y, , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,C,S, 
-1.566666666881099,47.19999999971931,935,36900,36450,NANTES,FR,47.2,-1.566667,47,12,N,1,34,W,143,37367,M,RN,F,Y,N,N, ,Y,L,D,N,M,4,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , ,Y,Y,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A,S,M
-1.799999999749437,46.499999999704386,936,36960,36450,LES SABLES D' OLONNE,FR,46.5,-1.8,46,30,N,1,48,W,143,37400,M,RB,F,Y, , ,Y,Y,M,L,M, ,11, , , , , , ,Y, ,Y,Y,N,N,Y,Y,Y, ,Y,Y, ,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , , , ,Y,Y, , , , ,Y,Y,Y, , , ,C, , 
-1.216666666680279,46.166666666916967,937,37000,36450,LA PALLICE,FR,46.166667,-1.216667,46,10,N,1,13,W,143,37402/1,M,CT,E,Y, , , , ,J,H,G,F,3,L,Y,Y,Y,N,Y,Y, , ,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A,M, 
-1.149999999889826,46.150000000129289,938,37010,36450,LA ROCHELLE,FR,46.15,-1.15,46,9,N,1,9,W,143,37402/1,M,CT,E,Y,N,N, , ,J,N,K,J,3,L,Y, ,Y,N,Y,Y, , ,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,A,S,S
-0.950000000416731,45.933333333385541,939,37040,36450,ROCHEFORT,FR,45.933333,-0.95,45,56,N,0,57,W,143,37400,M,RT,E,Y, , , ,Y,P, ,M, ,12,M, , ,Y, ,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y, ,Y,Y, , , , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, ,S
-0.899999999874735,45.933333333385541,940,37050,36450,TONNAY CHARENTE,FR,45.933333,-0.9,45,56,N,0,54,W,143,37400,S,RN,E,Y, , , ,Y,N, ,N, ,0,M, , ,Y, ,Y,Y,Y,N, , ,Y,Y,Y, , ,Y,Y,Y,Y,Y, , , , , , , , ,N,Y,Y, , , , ,Y,Y, , , , ,Y, ,Y,Y, , ,C, , 
-1.04999999970413,45.549999999971334,941,37120,36450,LE VERDON,FR,45.55,-1.05,45,33,N,1,3,W,143,37403,S,RN,F,N,N,N,Y, ,H,K,F,F,10,L,Y, , , ,Y,Y,Y, , ,Y,Y,Y, , , , ,Y, , ,Y, , , , , , ,Y, ,N, ,Y, , , ,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,D,S, 
-0.750000000045307,45.199999999794272,942,37150,36450,PAUILLAC,FR,45.2,-0.75,45,12,N,0,45,W,143,37421,S,RN,E,Y, , , , ,K,K,J,N,13,L, , , , ,Y,Y, , , , ,Y, ,Y, ,Y, , , ,Y,Y,Y, , , , , ,Y, , ,Y,Y, , , , ,Y, , , , , , ,Y,Y,Y, , ,C,M, 
-0.666666667006398,45.133333333255557,943,37160,36450,BLAYE,FR,45.133333,-0.666667,45,8,N,0,40,W,143,37421,S,RN,E,Y, , , , ,L,K,M,M,13,L, , , , ,Y,Y, , , , ,Y, , , , , , , ,Y,Y,Y, , , , , ,Y, ,Y,Y,Y, , , , ,Y, , , , , , ,Y,Y,Y, , ,C, , 
-90.833333333132572,30.016666667045506,944,8895,8650,CONVENT,US,30.016667,-90.833333,30,1,N,90,50,W,CP05,11352,S,RN,F, , , ,Y, , , , ,J,0,M, , , , ,Y,Y,Y,Y, ,Y, , ,Y, ,Y, , , ,Y,Y,Y, , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , 
-95.333333333404497,29.749999999790738,945,9235,8650,DEER PARK,US,29.75,-95.333333,29,45,N,95,20,W,CP05,11325,V,RN,G, , , ,Y,Y,G,K, ,L,0,L, ,Y, , ,Y,Y, , ,Y, ,Y, , , ,Y, ,Y,Y, , , , , , , ,Y, , , , , , , , , , ,Y, , , , , , , , , , , , ,S
32.366666666586241,29.58333333301815,946,48055,47950,AIN SUKHNA TERMINAL,EG,29.583333,32.366667,29,35,N,32,22,E,172,62195/4,L,OR,F, , , ,Y, , ,A, ,A,2,L,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, , ,Y, , ,Y, , , , , , , , , , , , ,Y,N,Y,Y, , ,N, , 
38.216666666221066,23.949999999612466,947,48121,48100,KING FAHD PORT,SA,23.95,38.216667,23,57,N,38,13,E,172,62172,V,CB,P,N,N,N,Y, ,G, ,F,A,1,M, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,N, ,Y,Y,Y, , ,Y,Y, ,Y,Y, , , , ,Y, , , , ,Y,Y,Y,Y,Y,Y,Y, ,C, , 
42.600000000058792,15.133333333262208,948,48155,48143,RAS ISA MARINE TERMINAL,YE,15.133333,42.6,15,8,N,42,36,E,172,62292,L, , , , , ,Y,Y, ,A, ,J,3,M,Y,Y, , ,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y,Y, , , ,Y,Y, , ,Y,N,N,N,Y, , , , , ,Y,N,N,N, ,N,N,N, ,Y,N, ,N, , 
113.86666666701926,22.466666666530855,949,57777,57740,SHEKOU,CN,22.466667,113.866667,22,28,N,113,52,E,161,93721,M,CN,G,Y,N,N,Y, ,H,H,F,J,1,M,Y,Y,Y,N,Y,Y,Y, , ,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y, , , , ,Y,Y, , ,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,C, ,S
107.716666666827308,-5.883333333752219,950,50340,50020,ARDJUNA OIL FIELD,ID,-5.883333,107.716667,5,53,S,107,43,E,163,71018,V,OR,P, , , ,Y, ,B,K, ,B,0,M, , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y, , , ,N, , ,N, , , , , , , ,Y, , , , ,N,N,N,N, , ,N, , 
122.083333333224232,40.299999999963504,951,60230,59850,BAYUQUAN,CN,40.3,122.083333,40,18,N,122,5,E,157,94380,V,OR,F,Y, ,Y, , ,G,J,J,J,8,M, ,Y,N, ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, , ,Y,Y, , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , ,S
71.516666666975553,20.916666666255363,952,48730,48610,PIPAVAV BANDAR,IN,20.916667,71.516667,20,55,N,71,31,E,173,63080,S,CN,G,Y,N,N,Y,N,G,L,G,H,3,L,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y,Y, , , ,N,L,L
120.266666666328007,14.799999999923484,953,58395,57960,SUBIC BAY,PH,14.8,120.266667,14,48,N,120,16,E,162,91286,M,CN,E,Y,Y, , ,Y,A,A,J,K,0,L,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y, , ,Y, , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y, , , ,B,M, 
114.266666666863742,22.583333333115871,954,57857,57855,YANTIAN,CN,22.583333,114.266667,22,35,N,114,16,E,161,93730,S,CN,E,Y,Y, ,Y,Y,G,B,G,M,1,M, , ,Y, ,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y, , ,Y, , , , , ,Y, , , ,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,C, ,S
-90.933333333318274,29.983333333705122,955,8893,8650,ST. JAMES,US,29.983333,-90.933333,29,59,N,90,56,W,CP05,11352,S,RN,F, , , ,Y, , , , ,J,0,M, , , , ,Y,Y,Y,Y, , , , ,Y, ,Y, , , ,Y,Y,Y, , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , 
158.650000000423546,53.050000000051845,956,62600,62530,PETROPAVLOVSK,RU,53.05,158.65,53,3,N,158,39,E,155,96500,V,CN,G,Y,Y, ,Y,Y,J,C,K, ,5,M, , ,Y, ,Y, ,Y, , , , , , ,Y, , ,Y, , ,Y,Y, , ,Y, ,Y,Y, ,N,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y,Y, ,Y,Y,A,M, 
165.983333333002207,55.200000000240365,957,62630,62530,NIKOL SKOYE,RU,55.2,165.983333,55,12,N,165,59,E,155,96740,V,CN,P, , ,Y, , ,H,J, , ,4, , , , , , , , , , , , , , , , , ,Y, , , , ,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y, , , , ,D, , 
-173.233333333440299,64.416666666723756,958,62640,62530,PROVIDENIYA,RU,64.416667,-173.233333,64,25,N,173,14,W,155,96645,V,CN,G,N,N,Y,Y,N,A,A,K,L,2, , , , , ,Y,Y,Y, ,Y, ,Y, , , ,Y,Y,Y,Y,Y,N,Y, ,Y, , , , , ,Y,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, , 
162.316666666712877,69.63333333343067,959,62660,62530,AMBARCHIK,RU,69.633333,162.316667,69,38,N,162,19,E,183,41100,V,CN,F, , ,Y, , ,O,L,P, ,0, ,Y, , , , ,Y, , , , , , , , , , , , , ,Y,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y,Y, , , ,B, , 
128.866666667027317,71.633333333237516,960,62670,62530,TIKSI,RU,71.633333,128.866667,71,38,N,128,52,E,183,800,S,CN,F, , ,Y, , ,M,M,M,P,1, , , , , , ,Y, , , , , , , , , , ,Y, ,Y, ,Y,Y, , , ,Y, , , ,Y,Y,Y, , ,Y,Y, , , , , , ,Y,Y, , , ,C, , 
170.300000000049494,69.716666666665702,961,62680,62530,PEVEK,RU,69.716667,170.3,69,43,N,170,18,E,183,41060,V,CN,G, , , ,Y, ,K,J,N,N,0,L, ,Y, , , , , , , , , , , , , ,Y, , ,Y, ,Y,Y,Y, , ,Y, , , , ,Y, , , ,Y,Y, , , , , , ,Y,Y, , , ,C, , 
80.516666666621063,73.500000000073115,962,62695,62530,PORT DIKSON,RU,73.5,80.516667,73,30,N,80,31,E,183,42141,V,CN,G, , ,Y, ,N,J,M,J,N,1,M, , , , ,Y,N,N,N, , , ,Y, ,Y,N,N,Y,Y,Y,N,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , , ,Y, , , , , ,Y,Y,Y, , , ,C, , 
84.4333333329255,69.666666666800879,963,62710,62530,UST-PORT,RU,69.666667,84.433333,69,40,N,84,26,E,183,800,V,RN,G, , ,Y, , ,L,K,L, ,0, , , , , , ,Y, , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , ,D, , 
86.166666666782803,69.400000000137069,964,62720,62530,DUDINKA,RU,69.4,86.166667,69,24,N,86,10,E,183,800,M,RN,G, , ,Y,Y, ,M,L,M,P,0,M, , , , , ,Y, , ,Y, , , , , ,Y, , ,Y,Y,Y,Y,Y, , , ,Y, , , , ,Y,Y, , ,Y,Y, , , , , , , ,Y, , , ,C, , 
86.600000000022533,67.483333333193272,965,62730,62530,IGARKA,RU,67.483333,86.6,67,29,N,86,36,E,183,800,S,RN,G,N,N,Y,Y,N,E,J,L,J,0,M,Y, ,Y,N,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, , ,Y,N, ,N, , ,Y, , , ,Y,Y, , , , ,Y,Y,Y,Y,N,N,C, , 
72.899999999733723,67.6666666665446,966,62740,62530,MYS NOVYY PORT,RU,67.666667,72.9,67,40,N,72,54,E,183,804,V,RN,F, , ,Y, , ,M,N,N, ,2, , , , , , ,Y, , , , , , , , , , ,Y, , , , ,Y, , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , 
52.999999999609223,67.650000000003274,967,62770,62530,NAR YAN-MAR,RU,67.65,53,67,39,N,53,0,E,183,804,V,RN,F,N,N,Y,Y, ,O,N,M, ,2,M,Y,Y,Y,N,Y,Y,Y, ,Y, , ,Y, , , , ,Y,Y,Y, ,Y, , , , ,N, , ,Y, ,Y,Y, , ,Y,Y,Y,Y, , , , ,Y,Y, , , ,C, , 
44.183333333188379,65.833333333216274,968,62775,62530,MEZEN,RU,65.833333,44.183333,65,50,N,44,11,E,183,BA2271,S,CN,G,Y,N,Y,Y, ,O,O,O, ,3,M,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y, ,Y, , , ,Y,Y,Y,Y,Y, , , , ,Y, , ,Y, , ,Y, , , ,Y,Y,Y, , , , ,Y,Y, , , ,C, , 
40.533333333147475,64.53333333343636,969,62800,62530,ARKHANGELS'K,RU,64.533333,40.533333,64,32,N,40,32,E,183,BA2280,M,RN,G,Y,N,Y,Y,Y,L,K,L,L,1,L,Y, ,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L
98.766666666825486,1.733333333709846,970,50510,50020,SIBOLGA,ID,1.733333,98.766667,1,44,N,98,46,E,174,71009,V,CN,F,N,N,N,N,Y,M,J,N,L,0,M, , ,N,N,Y,N,N, , , ,N,Y,Y, , , ,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , ,Y,Y, , , , ,Y,N,N,N, , ,N, , 
95.28333333376078,5.566666666520519,971,50600,50515,ULEELHEUE,ID,5.566667,95.283333,5,34,N,95,17,E,174,71091,V,OR,F,N,Y,N,Y, ,L,L,K,L,2,M,Y, , , ,Y,Y,Y, , , ,N,Y,Y,Y, , ,Y,Y,Y, ,Y,Y, , , ,Y, , ,Y, ,Y, , , , ,Y,Y, , , , ,Y,Y,Y, , , ,C, , 
95.316666666257689,5.883333333752219,972,50610,50515,SABANG,ID,5.883333,95.316667,5,53,N,95,19,E,174,71091,V,CB,F,Y,Y,N,Y, ,B,B,L,J,1,L,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y, , , ,Y, , ,Y, , , , , , ,Y,Y,Y, , , ,Y,Y,Y, , , ,C,M, 
97.116666666905445,5.249999999942131,973,50650,50515,BLANGLANCANG,ID,5.25,97.116667,5,15,N,97,7,E,174,71081,V,OR,F,N,N,N,Y, ,K,J,K,G,2,L,N, , , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,N, ,N,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,N,N, , ,N, ,S
98.216666666253261,4.116666666403654,974,50700,50515,PANGKALANSUSU,ID,4.116667,98.216667,4,7,N,98,13,E,174,71074,V,CN,F,Y,Y,N,Y,N, ,N,N,B,0,L, , , , ,Y,Y,Y, , ,N,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y, , , ,Y, , ,N, ,Y,Y, , ,Y,Y, , , , , ,Y,N,N,N,N,N,C,S, 
102.566666666695781,2.049999999796419,975,49980,49820,MUAR,MY,2.05,102.566667,2,3,N,102,34,E,174,71275,V,RN,F,Y,N,N,Y,N,P,O,O, ,0,M,Y, , , , , , , , , , , , , , , , , , ,Y, ,Y, , , , , , ,N,Y, , , , , ,Y, , , , , , ,Y,Y, , , , , , 
101.450000000201172,1.683333333699862,976,50785,50515,DUMAI,ID,1.683333,101.45,1,41,N,101,27,E,174,71261,M,RN,F,N,N,N,Y, ,E,G,K,E,2,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y, ,Y, , , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,Y,Y, ,Y, , ,N, , 
81.216666667022679,8.550000000047316,977,49290,49210,TRINCOMALEE HARBOR,LK,8.55,81.216667,8,33,N,81,13,E,173,63242/1,M,CN,G,N,N,N,Y,N,B,A,H,H,1,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, , ,Y, ,Y, , , ,Y,Y, , , ,Y, , , , ,Y,Y,N,N,N,N, ,Y,Y, ,N,N, , ,S
80.049999999986099,9.816666666629832,978,49300,49210,KANKESANTURAI,LK,9.816667,80.05,9,49,N,80,3,E,173,63250,V,OR,F,N,N,N,Y, ,K,K,M, ,2,M, , ,Y, ,Y,Y, , , , , ,Y,Y,Y, , , , ,Y,Y,Y,Y, , , , , , ,Y,Y, , ,Y, , ,Y,Y, , , , ,Y,N, , , , , , ,S
78.166666666299392,8.800000000383244,979,49320,49310,TUTICORIN,IN,8.8,78.166667,8,48,N,78,10,E,173,63250/2,S,CB,F,Y,N,N,Y, ,H,F,K,K,1,M,Y,Y,Y,N,Y,Y,Y,N,N, ,Y,Y, , , , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y, , , , ,Y,Y,Y,N,N,Y,C,S,S
79.849999999614681,10.766666666432895,980,49350,49310,NAGAPPATTINAM,IN,10.766667,79.85,10,46,N,79,51,E,173,63260,S,OR,P,Y,Y,N,N, ,G,G, , ,0,L,Y, ,Y,N,Y,N,N,Y,N, ,Y,Y, , , , ,Y, , ,Y,N,Y, , , ,Y,N, ,N, ,Y, , , , ,Y,Y, , , , , ,N,N, ,Y,Y,C, ,S
79.76666666657573,11.716666666423626,981,49410,49310,CUDDALORE,IN,11.716667,79.766667,11,43,N,79,46,E,173,63260,V,OR,P,Y,Y,N,Y,N,P,J,P, ,0,L, , ,Y,N,Y,N,N,N,N,N,N,Y, , ,N, ,Y, , ,Y, ,Y, , , ,Y,N, ,N, ,Y, , , ,Y,Y,Y, , , , ,Y,Y,N,N, , ,N,S,S
79.833333333366213,11.933333333007567,982,49430,49310,PONDICHERRY,IN,11.933333,79.833333,11,56,N,79,50,E,173,63260,V,OR,P,N,N,N,Y, ,J,J,N, ,1,L,N, ,Y,N,Y,N,N,N,N,N,Y,Y,N, ,N,N,Y,Y,Y,Y, ,Y, , , ,Y, , ,N, ,Y, , , , ,Y, , , , , ,N,Y,N,N,N,N,C,S,S
80.300000000001191,13.099999999796468,983,49450,49310,CHENNAI (MADRAS),IN,13.1,80.3,13,6,N,80,18,E,173,63271/0,L,CB,G,Y,Y,N,Y,Y,D,F,H,F,1,M,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, , , , ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,A,M,M
81.166666666480666,16.149999999745656,984,49460,49310,MACHILIPATNAM,IN,16.15,81.166667,16,9,N,81,10,E,173,63281/0,V,OR,P,N,Y,N,Y,N,G,G,H,G,1,M,Y, ,Y, ,Y,N,N,N,N, ,Y,Y, , , ,Y,Y, , ,Y, ,Y, , , ,Y, , ,N, , , , , , , ,Y, , , ,Y,Y,Y, , , , ,C, ,S
82.316666666370494,17.000000000193566,985,49470,49310,KAKINADA BAY,IN,17,82.316667,17,0,N,82,19,E,173,63290,V,CB,P,Y,Y,N,Y,N, ,K,P, ,2,L,Y,Y,Y,Y,Y,Y,Y,N,N, ,Y,Y,Y, , ,Y,N,Y, ,Y, ,Y, , , ,Y,Y, ,Y, ,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,N,N,N,C,S, 
83.300000000182465,17.683333333203297,986,49480,49310,VISHAKHAPATNAM,IN,17.683333,83.3,17,41,N,83,18,E,173,63291/0,M,CB,G,Y,Y,N,Y,Y,E,O,K,K,1,M,Y,Y,Y,N,Y,Y,Y, ,Y,N,Y, , ,Y, , ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, ,Y, , , , ,Y,Y, , , , , ,Y,Y, ,Y,Y,B,M,L
86.683333333061483,20.266666667058022,987,49535,49310,PARADIP,IN,20.266667,86.683333,20,16,N,86,41,E,173,63324,S,CB,G,Y,N,N,Y,Y,H,K,J,G,2,M, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, , ,Y,Y,Y, , ,Y,Y, ,Y, , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y, , , , , , ,Y,Y, , , ,C, ,M
88.08333333296639,22.016666666864523,988,49555,49310,HALDIA PORT,IN,22.016667,88.083333,22,1,N,88,5,E,173,63322/1,V,RN,F,N,N,N,Y, ,L,J,K,K,3,L,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, , , , ,N, ,Y,Y,Y,Y, , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,N, , ,C,M,S
88.33333333298151,22.550000000177292,989,49560,49310,CALCUTTA,IN,22.55,88.333333,22,33,N,88,20,E,173,63323,L,RN,G,Y,N,N,Y,Y,L,K,L,L,2,M,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y, , ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y, ,Y,Y,B,M,L
